eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0616,0,"Chechnya is a small Muslim nation.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,1,"Chechnya is another name for The Chechen Republic.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,2,"In 1991, the Chechen Republic declared its independence.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,1
D0616,3,"The Soviet Union in broke up in 1991.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,4,"Russia maintained that Chechnya did not have the right to secede.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,1
D0616,5,"Russia sent troops to the Caucus region in December 1994.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,6,"A war raged between 1994 and 1996.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,7,"In 1996, accords were signed granting Chechnya de facto independence.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,8,"During the breakup of the Soviet Union in 1991, Chechnya declared its independence.",Y,A2IU5TX5S0FA1C,D0616.M.250.G.J,1
D0616,9,"From 1994 to 1996, a war between Chechnya and Russia resulted in the loss of thousands of Russian lives.",Y,A2IU5TX5S0FA1C,D0616.M.250.G.J,0
D0616,10,"In August and September of 1999, armed Chechen groups invaded neighboring Dagestan, inflicting heavy casualties on Russian troops.",Y,A2IU5TX5S0FA1C,D0616.M.250.G.J,1
D0616,11,"In mid-2000, Russia claimed they suffered 2,240 killed and 6,372 wounded from conflicts with Chechnya.",Y,A2IU5TX5S0FA1C,D0616.M.250.G.J,0
D0616,12,"Boris Yeltsin warned more terrorist attacks would be dealt with severely.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,0
D0616,13,"In March 1996, Chechnya won de facto independence.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,0
D0616,14,"Yeltsin expressed support for Chechnya's government.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,0
D0616,15,"By 1999, Russian air raids escalated along the Chechen border.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,1
D0616,16,"A spate of terrorist acts killed over 300 in Russian cities.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,0
D0616,17,"By the end of 1999, Russian troops occupied over 60% of Chechnya.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,1
D0616,18,"During 2000, the Chechen rebels launched isolated attacks.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,0
D0616,19,"In December 1994 Russian troops were sent into Chechnya to crush a separatist drive",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,1
D0616,20,"Dzhokhar Dudayev led the separatist drive.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,0
D0616,21,"In March 1996 Boris Yeltsin halted the offensive.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,1
D0616,22,"Yeltsin promised free and democratic elections.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,0
D0616,23,"Yeltsin suggested amnesty for some combatants.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,0
D0616,24,"At this time Chechnya won de facto independence.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,0
D0616,25,"However, Chechnya was left devastated and lawless.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,0
D0616,26,"In December of 1994 the Russian government made statements indicating an intention to withdraw from Chechnya.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
D0616,27,"The withdrawal from Chechnya will be stage by stage.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
D0616,28,"The Russian government made statements indicating that Chechnya will remain in the Russian Confederation after the withdrawal.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
D0616,29,"Russia launched an anti-terrorist campaign into Chechnya in August of 1998.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
D0616,30,"Russia claimed that a provocation for 1998 invasion was hostage taking performed by Chechen rebels.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
D0616,31,"In November of 2000 Russians occupied sixty percent of Chechen territory.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
D0616,32,"During the Russian invasion 3600 Chechen civilians were killed.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,1
D0616,33,"Post-invasion, Russian forces in Chechnya are still subject to hit and run attacks by rebel forces.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,1
D0616,34,"The Russian government has been fighting against Chechen separatists since December 1994.",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,1
D0616,35,"The Russian government announced its intention to withdraw troop from Chechnya",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,0
D0616,36,"Some troops will stay behind and respond to any attacks from the rebels",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,0
D0616,37,"The Russians say Chechnya must stay within the Russian Confederation.",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,1
D0616,38,"The Russians sent in some 30,000 troops to partition Chechnya.",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,0
D0616,39,"By November 2000, the Russians occupied 60% of Chechen territory.",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,0
D0616,40,"Some 3,600 Chechen civilians were killed.",Y,A2YKW761AK4ZGY,D0616.M.250.G.G,0
D0616,41,"Russia occupied Chechnya in 1994-1996.",Y,A3L4JI1S352HB8,D0616.M.250.G.E,0
D0616,42,"Tens of thousands of lives were lost in the 1994-1996 Chechen war",Y,A3L4JI1S352HB8,D0616.M.250.G.E,0
D0616,43,"Russians claimed that air strikes had killed more than 2,000 Chechen rebels.",Y,A3L4JI1S352HB8,D0616.M.250.G.E,1
D0616,44,"The Chechens said air strikes had killed 550 civilians.",Y,A3L4JI1S352HB8,D0616.M.250.G.E,1
D0616,45,"In November 1999 Russia announced its intent to liberate all of Chechnya by February 2000.",Y,A3L4JI1S352HB8,D0616.M.250.G.E,0
D0616,46,"On July 20, 2000 the Russian government announced its troop casualties since Aug. 2, 1999 as 2,518 killed.",Y,A3L4JI1S352HB8,D0616.M.250.G.E,0
D0616,47,"Fighting still continues in Chechnya between Chechen guerrillas and Russian Government",Y,A3L4JI1S352HB8,D0616.M.250.G.E,0
D0616,48,"Chechen rebels have fought against the Russian government.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,1
D0616,49,"Terrorist attacks have been launched in major Russian cities as well as in border lands and Chechnya itself.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,0
D0616,50,"Russians responded with all-out attempts to occupy Chechnya in 1994-96.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,1
D0616,51,"After August 2, 1999,  Russians secured borders with Chechnya.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,0
D0616,52,"Attempts to subdue Chechen militants through occupation of their homeland have proved costly and ineffective.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,0
D0616,53,"The 1994-96 war cost tens of thousands of lives.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,0
D0616,54,"In 1999 Russian forces had occupied only 1/3 of Chechnya.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.E,0
