eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0631,64,"The Concorde flies 1,300 miles per hour.",Y,A5NE8TWS8ZV7B,D0631.M.250.D.D,1
D0631,65,"The Concorde takes less than 4 hours to fly across the Atlantic.",Y,A5NE8TWS8ZV7B,D0631.M.250.D.D,1
D0631,66,"The Concorde crash in 2000 was caused by a piece of metal falling off.",Y,A5NE8TWS8ZV7B,D0631.M.250.D.D,0
D0631,67,"The Concorde was developed by the French and the British under a 1962 agreement.",Y,A1V2H0UF94ATWY,D0631.M.250.D.D,0
D0631,68,"A roundtrip flight on the Concorde cost $10,000.",Y,A1V2H0UF94ATWY,D0631.M.250.D.D,0
D0631,69,"The Concorde is able to cross the Atlantic in just under four hours.",Y,A1V2H0UF94ATWY,D0631.M.250.D.D,0
D0631,70,"The Concorde crash killed 109 people on board and 4 on the ground.",Y,A1V2H0UF94ATWY,D0631.M.250.D.D,1
D0631,71,"The only supersonic passenger plane was the Concorde.",Y,AC5UD8N187QD6,D0631.M.250.D.D,0
D0631,72,"The Concorde crashed on July 25, 2000.",Y,AC5UD8N187QD6,D0631.M.250.D.D,0
D0631,73,"The Concorde crash of 2000 killed all 109 on board and 4 on the ground.",Y,AC5UD8N187QD6,D0631.M.250.D.D,0
D0631,74,"The Concorde made its first passenger flight in 1976.",Y,AC5UD8N187QD6,D0631.M.250.D.D,0
D0631,75,"The Concorde had 100 seats.",Y,AC5UD8N187QD6,D0631.M.250.D.D,1
D0631,76,"The Concorde flew 1,300 mph at 60,000 feet.",Y,AC5UD8N187QD6,D0631.M.250.D.D,0
D0631,77,"Air France paid each family $20,000 to cover immediate expenses after the 2000 crash.",Y,AC5UD8N187QD6,D0631.M.250.D.D,0
D0631,78,"Air France sued Continental on September 27, 2000.",Y,AC5UD8N187QD6,D0631.M.250.D.D,0
D0631,79,"British Airways and Air France are the only companies operating Concordes.",Y,AC5UD8N187QD6,D0631.M.250.D.G,0
D0631,80,"British Airways and Air France own ten and six Concordes, respectively",Y,AC5UD8N187QD6,D0631.M.250.D.G,0
D0631,81,"Air France's Concordes generally fly out of Paris.",Y,AC5UD8N187QD6,D0631.M.250.D.G,1
D0631,82,"There are no movies, video equipment, headphones or telephones on the Concorde.",Y,AC5UD8N187QD6,D0631.M.250.D.G,1
D0631,83,"A Concorde struck a hotel near Paris in July 2000, killing all 109 aboard and four on the ground.",Y,AC5UD8N187QD6,D0631.M.250.D.G,0
D0631,84,"The supersonic passenger jet, Concorde, has been flying trans-Atlantic and charter routes for almost 25 years.",Y,AJFJ6VXZJKSXD,D0631.M.250.D.G,0
D0631,85,"The Concordes carry 100 passengers and a crew of nine.",Y,AJFJ6VXZJKSXD,D0631.M.250.D.G,0
D0631,86,"After the first crash, all the Concordes were grounded and their future use is uncertain.",Y,AJFJ6VXZJKSXD,D0631.M.250.D.G,0
D0631,87,"The  Concorde, has been flying trans-Atlantic and charter routes for almost 25 years",Y,AOGFK82SQRJY7,D0631.M.250.D.G,0
D0631,88,"British airways and Air France are the only companies operating Concordes.",Y,AOGFK82SQRJY7,D0631.M.250.D.G,0
D0631,89,"The aircraft flies at 1,350 mph.",Y,AOGFK82SQRJY7,D0631.M.250.D.G,0
D0631,90,"Its journey from London to New York takes about 3 hours and 30 minutes.",Y,AOGFK82SQRJY7,D0631.M.250.D.G,1
D0631,91,"The cost is $10,000 for a round trip.",Y,AOGFK82SQRJY7,D0631.M.250.D.G,0
D0631,92,"They carry 100 passengers.",Y,AOGFK82SQRJY7,D0631.M.250.D.G,0
D0631,93,"They carry a crew of nine.",Y,AOGFK82SQRJY7,D0631.M.250.D.G,1
D0631,94,"In July 2000, all the Concordes were grounded and their future use is uncertain.",Y,AOGFK82SQRJY7,D0631.M.250.D.G,0
D0631,95,"On January 21, 1976, the first Concorde passenger flight occured.",Y,AC5UD8N187QD6,D0631.M.250.D.I,0
D0631,96,"July 25, 2000 was the date of a tragic crash of a Concorde plane near Paris.",Y,AC5UD8N187QD6,D0631.M.250.D.I,0
