eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0601,242,"At least half of U.S. Indians live in poverty.",Y,A2IU5TX5S0FA1C,D0601.M.250.A.E,0
D0601,243,"Forty-nine percent of those living on Indian reservations are unemployed.",Y,A2IU5TX5S0FA1C,D0601.M.250.A.E,0
D0601,244,"Federal funding is inadequate to satisfy the staggering needs of reservations.",Y,A2IU5TX5S0FA1C,D0601.M.250.A.E,1
D0601,245,"Indian death rate is 35 times higher then the rest of the population",Y,A1G331HUXOSJAM,D0601.M.250.A.E,1
D0601,246,"The reservation system has helped preserve Indian culture.",Y,A1G331HUXOSJAM,D0601.M.250.A.E,0
D0601,247,"Federal funding in not enough to help the needs of the reservations.",Y,A1G331HUXOSJAM,D0601.M.250.A.E,0
D0601,248,"The reservation system does recognize the Indian fishing and hunting rights.",Y,A1G331HUXOSJAM,D0601.M.250.A.E,0
D0601,249,"The 1988 Indian Gaming Act allows reservations to hold bingo games and slot machine games.",Y,A1G331HUXOSJAM,D0601.M.250.A.E,1
D0601,250,"The Indian population have a high incidence of alcoholism, diabetes, accidents and suicides.",Y,A1G331HUXOSJAM,D0601.M.250.A.E,1
D0601,251,"Many reservations are remote with little access to development.",Y,A1DUH3RLI00YQM,D0601.M.250.A.A,0
D0601,252,"Long rides to school means students can't stay to use school resources.",Y,A1DUH3RLI00YQM,D0601.M.250.A.A,0
D0601,253,"Tribal burocracies are scattered and ineffective.",Y,A1DUH3RLI00YQM,D0601.M.250.A.A,1
D0601,254,"Federal aid programs are inadequate.",Y,A1DUH3RLI00YQM,D0601.M.250.A.A,0
D0601,255,"Some reservations impose taxes on non-native Americans.",Y,A1DUH3RLI00YQM,D0601.M.250.A.A,0
D0601,256,"Many feel different rights based on bloodline is unconstitutional.",Y,A1DUH3RLI00YQM,D0601.M.250.A.A,1
D0601,257,"Indians comprise less than 1% of the population.",Y,A2YKW761AK4ZGY,D0601.M.250.A.A,1
D0601,258,"Indian reservations can set up casinos which bring job an money.",Y,A2YKW761AK4ZGY,D0601.M.250.A.A,1
D0601,259,"Only a few casinos are profitable.",Y,A2YKW761AK4ZGY,D0601.M.250.A.A,0
D0601,260,"Indian cigarette factories, not having to pay tax, can undersell non-reservation factories.",Y,A2YKW761AK4ZGY,D0601.M.250.A.A,0
D0601,261,"Half of Native American Indian on reservation live in poverty.",Y,A2YKW761AK4ZGY,D0601.M.250.A.C,0
D0601,262,"Native American Indians have unemployment that is 10 times the national average.",Y,A2YKW761AK4ZGY,D0601.M.250.A.C,0
D0601,263,"Violent crime is increasing.",Y,A2YKW761AK4ZGY,D0601.M.250.A.C,0
D0601,264,"One-third of tribes offer gambling.",Y,A2YKW761AK4ZGY,D0601.M.250.A.C,0
D0601,265,"Reservations grant tribes self-rule.",Y,A2YKW761AK4ZGY,D0601.M.250.A.C,0
D0601,266,"State taxes are not levied on Indians' reservation income.",Y,A2YKW761AK4ZGY,D0601.M.250.A.C,0
D0601,267,"Tribal authorities deal with minor crimes but turn to federal help for more serious crime.",Y,A2YKW761AK4ZGY,D0601.M.250.A.C,1
D0601,268,"Indians and the reservation system face decreased funding for Indian programs",Y,A2YKW761AK4ZGY,D0601.M.250.A.C,0
D0601,269,"Native American Indian tribes can determine their own fishing and hunting rules.",Y,A1CY01G7686ORZ,D0601.M.250.A.C,1
D0601,270,"Half of Native American Indians living on reservations live in poverty.",Y,A1CY01G7686ORZ,D0601.M.250.A.C,0
D0601,271,"A third of Native American Indian tribes offer gambling.",Y,A1CY01G7686ORZ,D0601.M.250.A.C,0
D0601,272,"Banks are often unwilling to give Indians home loans that are backed by land held in trust.",Y,A1CY01G7686ORZ,D0601.M.250.A.C,0
D0601,273,"The federal government pays for clinics, schools, and welfare on reservations.",Y,A1CY01G7686ORZ,D0601.M.250.A.C,1
D0601,274,"Casinos opened by Native American Indians are often opposed by localities that don't want local gambling.",Y,A1CY01G7686ORZ,D0601.M.250.A.C,1
D0601,275,"While tribal authorities deal with minor crimes, they turn to federal authorities for more drastic crimes.",Y,A1CY01G7686ORZ,D0601.M.250.A.C,0
D0601,276,"Indian tribes on reservations sovereignty allows them to run casinos.",Y,A2YKW761AK4ZGY,D0601.M.250.A.B,0
D0601,277,"Indians working on reservations pay no state income tax.",Y,A2YKW761AK4ZGY,D0601.M.250.A.B,0
D0601,278,"Unemployment often exceeds 50%.",Y,A2YKW761AK4ZGY,D0601.M.250.A.B,0
D0601,279,"The death rate is 35 times higher than the rest of the population.",Y,A2YKW761AK4ZGY,D0601.M.250.A.B,0
D0601,280,"Crimes by non-Indians come under local authority.",Y,A2YKW761AK4ZGY,D0601.M.250.A.B,0
D0601,281,"Indian tribes on reservations enjoy a unique legal status.",Y,A22VACRM9GC73M,D0601.M.250.A.B,1
D0601,282,"Indian tribes' sovereignty allows them to run casinos.",Y,A22VACRM9GC73M,D0601.M.250.A.B,0
D0601,283,"Indians working on reservations pay federal income and social security taxes.",Y,A22VACRM9GC73M,D0601.M.250.A.B,1
D0601,284,"At least half the Indian population lives in poverty.",Y,A22VACRM9GC73M,D0601.M.250.A.B,1
D0601,285,"Indians are over twice as often to be victims of violent crimes.",Y,A22VACRM9GC73M,D0601.M.250.A.B,1
D0601,286,"Minor crimes by Indians come under tribal authority.",Y,A22VACRM9GC73M,D0601.M.250.A.B,0
D0601,287,"The FBI or Bureau of Indian Affairs is responsible for serious crimes by Indians.",Y,A22VACRM9GC73M,D0601.M.250.A.B,0
