eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0627,154,"The US ratified the Hague Convention on Intercountry Adoption in July 2000.",Y,A1C0H8G0YI15MN,D0627.M.250.I.G,0
D0627,155,"The Hague Convention on Intercountry Adoption, which was created to harmonize the adoption practices of different countries.",Y,A1C0H8G0YI15MN,D0627.M.250.I.G,0
D0627,156,"The Hague Convention on Intercountry Adoption, which was created to improve the treatment of children.",Y,A1C0H8G0YI15MN,D0627.M.250.I.G,1
D0627,157,"China now requires foreigners to provide extensive background information",Y,A1C0H8G0YI15MN,D0627.M.250.I.G,0
D0627,158,"In July 2000, the US ratified the Hague Convention on Intercountry Adoption.",Y,AC5UD8N187QD6,D0627.M.250.I.G,1
D0627,159,"The Hague Convention on Intercountry Adoption was created to establish guidelines for international adoptions.",Y,AC5UD8N187QD6,D0627.M.250.I.G,0
D0627,160,"Russia and China are the primary sources for adoption by Americans.",Y,AC5UD8N187QD6,D0627.M.250.I.G,0
D0627,161,"Russia and China passed laws that put tighter restrictions on the procedures for adoption.",Y,AC5UD8N187QD6,D0627.M.250.I.G,0
D0627,162,"Russia passed a law giving Russians more control over foreign adoptions.",Y,AC5UD8N187QD6,D0627.M.250.I.G,1
D0627,163,"China requires foreigners to sign and register agreement with the Chinese government prior to adoption.",Y,AC5UD8N187QD6,D0627.M.250.I.G,0
D0627,164,"Supply of children for adoption in foreign countries exceeds demand in the US.",Y,AC5UD8N187QD6,D0627.M.250.I.G,1
D0627,165,"Some children adopted from orphanages that have horrific conditions develop anti-social behavior.",Y,AC5UD8N187QD6,D0627.M.250.I.G,0
D0627,166,"The Hague Convention on Protection of Children and Cooperation in Respect of Intercountry Adoption was ratified in 1993.",Y,A2YKW761AK4ZGY,D0627.M.250.I.F,1
D0627,167,"The U.S. signed it in 1994, but did not ratify and implement it until 2000.",Y,A2YKW761AK4ZGY,D0627.M.250.I.F,0
D0627,168,"U.S. families and their foreign adoptees struggle with race and culture identity, and racial bias.",Y,A2YKW761AK4ZGY,D0627.M.250.I.F,0
D0627,169,"Abortion was legalized in 1973.",Y,A2YKW761AK4ZGY,D0627.M.250.I.F,1
D0627,170,"In 1998 Guatemala suspended all foreigner adoptions.",Y,A2YKW761AK4ZGY,D0627.M.250.I.F,0
D0627,171,"The U.S. signed the Hague Convention on Protection of Children and Cooperation in Respect of Intercountry Adoption in 1994.",Y,A22VACRM9GC73M,D0627.M.250.I.F,1
D0627,172,"The U.S. ratified the Hague Convention on Protection of Children and Cooperation in Respect of Intercountry Adoption in 2000.",Y,A22VACRM9GC73M,D0627.M.250.I.F,0
D0627,173,"Internationally there are far more orphans than adoptive parents.",Y,A22VACRM9GC73M,D0627.M.250.I.F,0
D0627,174,"Chinese law restricts foreigner adoptions.",Y,A22VACRM9GC73M,D0627.M.250.I.F,1
D0627,175,"Russia tightened control over foreigner adoptions.",Y,A22VACRM9GC73M,D0627.M.250.I.F,0
D0627,176,"Russia exports more adopted children than any other country.",Y,A22VACRM9GC73M,D0627.M.250.I.F,0
D0627,177,"Cambodia approves foreigner adoptions that meet the adopting country's law.",Y,A22VACRM9GC73M,D0627.M.250.I.F,0
D0627,178,"The UN Hague Convention treaty was approved by US Congress in 2000.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,1
D0627,179,"The UN Hague Convention on International Adoptions offered guidelines for reform.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,0
D0627,180,"Most international adoptees look different than their white, middle-class parents.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,0
D0627,181,"The children felt disassociated from their birth heritage.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,1
D0627,182,"Today would-be parents are screened for cultural sensitivity.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,1
D0627,183,"Families join adoption-support groups.",Y,A2YKW761AK4ZGY,D0627.M.250.I.I,0
D0627,184,"In 1999, 16,396 adopted children came to the US from abroad.",Y,A2IU5TX5S0FA1C,D0627.M.250.I.I,0
