eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0627,173,Internationally there are far more orphans than adoptive parents.,Y,A22VACRM9GC73M,D0627.M.250.I.F,1
D0627,174,Chinese law restricts foreigner adoptions.,Y,A22VACRM9GC73M,D0627.M.250.I.F,1
D0627,178,The UN Hague Convention treaty was approved by US Congress in 2000.,Y,A2YKW761AK4ZGY,D0627.M.250.I.I,1
D0627,179,The UN Hague Convention on International Adoptions offered guidelines for reform.,Y,A2YKW761AK4ZGY,D0627.M.250.I.I,1
D0627,193,Russia and China have been amending their laws to prevent abuses in adoptions.,Y,A2IU5TX5S0FA1C,D0627.M.250.I.H,1
D0627,158,"In July 2000, the US ratified the Hague Convention on Intercountry Adoption.",Y,AC5UD8N187QD6,D0627.M.250.I.G,1
D0627,187,The United States has ratified the Convention.,Y,A2Q3FS9G8ITCN7,D0627.M.250.I.H,1
D0627,155,"The Hague Convention on Intercountry Adoption, which was created to harmonize the adoption practices of different countries.",Y,A1C0H8G0YI15MN,D0627.M.250.I.G,1
D0627,184,"In 1999, 16,396 adopted children came to the US from abroad.",Y,A2IU5TX5S0FA1C,D0627.M.250.I.I,1
D0627,196,Cultural awareness events and support groups are being formed in the US for adoptive parents.,Y,A2IU5TX5S0FA1C,D0627.M.250.I.H,1
