eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0603,122,The Ramsar convention aims to conserve wetland habitats.,Y,AGA1PIIWM8I8D,D0603.M.250.C.C,1
D0603,113,"Industrialization reduces the amounts of wetland acreage.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.A,1
D0603,133,Pieces of land that remain underwater for part of the year are called wetlands.,Y,A22I5RTLJTY3JZ,D0603.M.250.C.J,1
D0603,137,The U.S. loses 70 to 100 thousand acres of wetlands every year.,Y,A22I5RTLJTY3JZ,D0603.M.250.C.J,1
D0603,160,Human development is contributing to wetland destruction.,Y,A22I5RTLJTY3JZ,D0603.M.250.C.E,1
D0603,111,Wetlands are sometimes called 'Earth's kidney'.,Y,A2IXBTOWQRCLPZ,D0603.M.250.C.A,1
D0603,149,The term wetlands describes marshes.,Y,AJQGWGESKQT4Y,D0603.M.250.C.E,1
D0603,114,Wetlands Internation was launced in 1996.,Y,A2IXBTOWQRCLPZ,D0603.M.250.C.A,1
D0603,147,"In the US, the Army Corps of Engineers has retreated from enforcing the main law protecting wetlands.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.J,1
D0603,162,The Army Corps of Engineers incorporated stricter regulations on protecting wetlands by 2000.,Y,A22I5RTLJTY3JZ,D0603.M.250.C.E,1
