eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0647,85,"His mother and 12 others had fled Cuba in a motorboat that capsized.",Y,AJQGWGESKQT4Y,D0647.M.250.B.D,1
D0647,86,"he great-uncle applied for asylum for Elian.",Y,AJQGWGESKQT4Y,D0647.M.250.B.D,0
D0647,87,"Elian became a symbol of the continuing struggle between Castro and the US Cuban-exile community.",Y,AJQGWGESKQT4Y,D0647.M.250.B.D,1
D0647,88,"On June 1 the appeal was denied and this denial was upheld on June 23.",Y,AJQGWGESKQT4Y,D0647.M.250.B.D,0
D0647,89,"On June 28 the Supreme Court refused to review the case or extend the injunction.",Y,AJQGWGESKQT4Y,D0647.M.250.B.D,1
D0647,90,"Elian Gonzales was rescued at sea on November 25, 1999.",Y,A2Q3FS9G8ITCN7,D0647.M.250.B.D,0
D0647,91,"Elian's great-uncle in Florida was granted temporary custody.",Y,A2Q3FS9G8ITCN7,D0647.M.250.B.D,0
D0647,92,"His father demanded his return to Cuba.",Y,A2Q3FS9G8ITCN7,D0647.M.250.B.D,0
D0647,93,"Elian was seized by federal agents and taken to his father.",Y,A2Q3FS9G8ITCN7,D0647.M.250.B.D,1
D0647,94,"The great-uncle fought through the Federal courts to retain custody.",Y,A2Q3FS9G8ITCN7,D0647.M.250.B.D,0
D0647,95,"Elian and his father returned to Cuba.",Y,A2Q3FS9G8ITCN7,D0647.M.250.B.D,0
D0647,96,"On November 25, Elian was rescued at sea.",Y,AJQGWGESKQT4Y,D0647.M.250.B.F,0
D0647,97,"On November 26, the U.S. Immigration and Naturalization Service granted great-uncle Lazaro Gonzalez temporary custody of Elian.",Y,AJQGWGESKQT4Y,D0647.M.250.B.F,0
D0647,98,"U.S. Attorney General, Janet Reno, retained legal custody.",Y,AJQGWGESKQT4Y,D0647.M.250.B.F,0
D0647,99,"On December 10, Lazaro Gonzalez applied for asylum for Elian",Y,AJQGWGESKQT4Y,D0647.M.250.B.F,1
D0647,100,"The INS decided Elian 'belongs with his father' back in Cuba",Y,AJQGWGESKQT4Y,D0647.M.250.B.F,0
D0647,101,"The 11th U.S. Circuit Court of Appeals in Atlanta ruled for the government and Elian's father.",Y,AJQGWGESKQT4Y,D0647.M.250.B.F,1
D0647,102,"Elian returned home to Cuba.",Y,AJQGWGESKQT4Y,D0647.M.250.B.F,0
D0647,103,"On November 22, 1999, 6-year old Elian Gonzales escaped Cuba by boat with his mother.",Y,A2IU5TX5S0FA1C,D0647.M.250.B.F,1
D0647,104,"Janet Reno was U.S. Attorney General in 1999.",Y,A2IU5TX5S0FA1C,D0647.M.250.B.F,0
D0647,105,"On March 21, 2000, a U.S. District Judge dismissed Lazaro Gonzales' lawsuit.",Y,A2IU5TX5S0FA1C,D0647.M.250.B.F,0
