eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0615,197,"Scientists see evolution as one of five unifying concepts linking all scientific disciplines.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.E,1
D0615,198,"Scientists creationism as a literal reading of Genesis clearly contradicted by science and intelligent design.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.E,0
D0615,199,"Supporters of creationism are primarily fundamentalist Christians who have faith in the literal truth of the Bible.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.E,0
D0615,200,"Some condemn the teaching of evolution as a form of secular humanism undermining religions, social and cultural values.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.E,0
D0615,201,"Two basic perspectives are at the core of the debate over teaching of evolution",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,0
D0615,202,"Science teachers and their supporters see evolution as one of five unifying concepts linking all scientific disciplines.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,0
D0615,203,"Supporters of creationism, creation science, and intelligent design are primarily fundamentalist Christians.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,0
D0615,204,"Intelligent design avoids mention of God.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,1
D0615,205,"A 1999 a poll showed 83% of Americans favoring teaching evolution in the public schools.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,1
D0615,206,"68% thinking one can both believe in evolution and that God created humans and guided their development.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,1
D0615,207,"Court decisions against teaching creationism as science occurred.",Y,AJQGWGESKQT4Y,D0615.M.250.F.E,0
D0615,208,"There are two advocacy perspectives on what to teach in American public school biology classes: evolution and creationism.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.F,1
D0615,209,"Evolution science holds that all species arose over millions of years through genetic mutations and natural selection.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.F,0
D0615,210,"U.S. Supreme Court rulings have found that creation is a religious belief by some American fundamentalist Christians.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.F,0
D0615,211,"Creationists say 'evil-lution' is attacking their beliefs and destroying America with 'moral relativism'.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.F,0
D0615,212,"Evolution science holds that the Earth is billions of years old.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,1
D0615,213,"Repeated U.S. Supreme Court rulings have found that creationism is not science",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,1
D0615,214,"The constitution protects individuals' expression of religious beliefs even in public schools.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,0
D0615,215,"The constitution bars government officials from favoring one religion.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,0
D0615,216,"New Mexico requires that only evolution be taught.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,0
D0615,217,"In America, 40% of scientists believe in God.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,0
D0615,218,"Eight-three percent of the pubic favor teaching evolution in public schools.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,0
D0615,219,"Seventy-nine percent favor teaching creationism also.",Y,A2YKW761AK4ZGY,D0615.M.250.F.F,1
D0615,220,"Biology and other aspects of science cannot be mastered without first understanding evolution.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,0
D0615,221,"Proponents of evolutionary theory use a plethora of evidence.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,0
D0615,222,"Scientists and clergy who believe in both God and evolution are often called upon to help the conservative public.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,0
D0615,223,"Proponents of 'Creation Science' believe a divine being created humans and other species a mere 10,000 years ago.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,1
D0615,224,"Proponents of 'Creation Science' want evolution to be fairly represented and juxtaposed with other theories of life.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,1
D0615,225,"Creative design is seen by some as a compromise.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,0
D0615,226,"Creative design is seen by others as an opening for religion-based teaching.",Y,A2Q3FS9G8ITCN7,D0615.M.250.F.A,1
D0615,227,"Teaching the origins of life on earth is a controversial and emotional topic.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,0
D0615,228,"Proponents of 'Creations Science' believe a divine being created humans and other species a mere 10.00 years ago.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,0
D0615,229,"Proponents of Intelligent Design don't always posit God as the creator.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,0
D0615,230,"Proponents of Creation Science use the bible as the ultimate authority on how the world was formed.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,1
D0615,231,"Supporters of Intelligent design want evolution to be fairly represented and juxtaposed with other theories of life.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,0
D0615,232,"Religion based teaching being inserted into the curriculum would be unconstitutional.",Y,A2YKW761AK4ZGY,D0615.M.250.F.A,0
D0615,233,"Evolution theory explains how plant and animal species arise.",Y,A2YKW761AK4ZGY,D0615.M.250.F.J,0
D0615,234,"Evolution theory explains why there is diversity among species.",Y,A2YKW761AK4ZGY,D0615.M.250.F.J,1
D0615,235,"Scientific evidence shows that life began almost 4 million years ago with simple organisms.",Y,A2YKW761AK4ZGY,D0615.M.250.F.J,1
D0615,236,"The bible notion is that God created man in his own image.",Y,A2YKW761AK4ZGY,D0615.M.250.F.J,1
D0615,237,"Creationists reject the scientific method.",Y,A2YKW761AK4ZGY,D0615.M.250.F.J,1
D0615,238,"Species adapt to their environment and pass on genetic characteristics to their offspring.",Y,A2IU5TX5S0FA1C,D0615.M.250.F.J,0
D0615,239,"The theory of evolution contradicts the Biblical notion that God created man in His image.",Y,A2IU5TX5S0FA1C,D0615.M.250.F.J,0
