R1,,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,,,,,,,,,,,
,,80,0.13579,,80,0.13579,,80,0.13579,,,,,,,,,,,,
,,125,0.21435,,125,0.21435,,130,0.19787,,,,,,,,,,,,
,,163,0.25994,,168,0.26673,,190,0.26188,,,,,,,,,,,,
,,194,0.28128,,215,0.33657,,223,0.29389,,,,,,,,,,,,
,,228,0.34045,,274,0.39476,,252,0.31038,,,,,,,,,,,,
,,273,0.38506,,323,0.43744,,291,0.35984,,,,,,,,,,,,
,,310,0.41901,,385,0.4743,,338,0.40155,,,,,,,,,,,,
,,353,0.45005,,425,0.48206,,362,0.4161,,,,,,,,,,,,
,,398,0.48206,,472,0.49855,,396,0.4355,,,,,,,,,,,,
,,440,0.48885,,524,0.52473,,416,0.44423,,,,,,,,,,,,
,,,,,580,0.5548,,449,0.45684,,,,,,,,,,,,
,,,,,599,0.56062,,493,0.47333,,,,,,,,,,,,
,,,,,639,0.56644,,,,,,,,,,,,,,,
,,,,,687,0.57323,,,,,,,,,,,,,,,
,D0647,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,,,,,,,,,,,
,,82,0.13186,,82,0.13186,,82,0.13186,,,,,,,,,,,,
,,99,0.16747,,121,0.17517,,113,0.18191,,,,,,,,,,,,
,,124,0.21848,,150,0.22137,,136,0.22618,,,,,,,,,,,,
,,152,0.25987,,179,0.26275,,161,0.27238,,,,,,,,,,,,
,,209,0.30799,,228,0.33205,,193,0.3359,,,,,,,,,,,,
,,262,0.38017,,268,0.36862,,218,0.37055,,,,,,,,,,,,
,,312,0.44947,,313,0.40327,,273,0.43311,,,,,,,,,,,,
,,345,0.47738,,341,0.42252,,324,0.47449,,,,,,,,,,,,
,,382,0.49567,,372,0.46198,,353,0.49759,,,,,,,,,,,,
,,433,0.52839,,431,0.53224,,386,0.53898,,,,,,,,,,,,
,,,,,489,0.56112,,427,0.56208,,,,,,,,,,,,
,,,,,552,0.58903,,477,0.59962,,,,,,,,,,,,
,,,,,,,,534,0.62271,,,,,,,,,,,,
,D0650,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,RealSessions_AVBRJBJONL47I_x,RealSessions_AVBRJBJONL47I_y,,,,,,,,,
,,91,0.17097,,91,0.17097,,91,0.17097,,91,0.17097,,,,,,,,,
,,113,0.1839,,113,0.1839,,118,0.1829,,122,0.20179,,,,,,,,,
,,162,0.22863,,152,0.22465,,153,0.21372,,166,0.24851,,,,,,,,,
,,196,0.27634,,182,0.23757,,183,0.23857,,233,0.30318,,,,,,,,,
,,233,0.31312,,233,0.28231,,221,0.28032,,267,0.34692,,,,,,,,,
,,292,0.35984,,264,0.29821,,280,0.33698,,304,0.37773,,,,,,,,,
,,328,0.39364,,311,0.31412,,318,0.35686,,343,0.39662,,,,,,,,,
,,372,0.42346,,378,0.3668,,343,0.37376,,391,0.44036,,,,,,,,,
,,414,0.46421,,436,0.40159,,398,0.40656,,421,0.46024,,,,,,,,,
,,445,0.48608,,478,0.42942,,432,0.44433,,447,0.47018,,,,,,,,,
,,502,0.52187,,532,0.45726,,469,0.47416,,,,,,,,,,,,
,,549,0.53678,,,,,515,0.49702,,,,,,,,,,,,
,,605,0.55666,,,,,571,0.51491,,,,,,,,,,,,
R2,,,,,,,,,,,,,,,,,,,,,
,D0601,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,86,0.01815,,86,0.01815,,86,0.01815,,86,0.01815,,,,,,,,,
,,156,0.02923,,114,0.0252,,128,0.04234,,126,0.02419,,,,,,,,,
,,196,0.03125,,156,0.04738,,180,0.04335,,152,0.02823,,,,,,,,,
,,256,0.03427,,182,0.05141,,219,0.04637,,180,0.03427,,,,,,,,,
,,287,0.05141,,218,0.06653,,246,0.0494,,216,0.04032,,,,,,,,,
,,328,0.05746,,259,0.08972,,269,0.0504,,256,0.04133,,,,,,,,,
,,367,0.06149,,295,0.09173,,321,0.0625,,284,0.05847,,,,,,,,,
,,414,0.0625,,344,0.09476,,361,0.07964,,326,0.0746,,,,,,,,,
,,478,0.08065,,377,0.0998,,412,0.09879,,358,0.07661,,,,,,,,,
,,,,,407,0.10383,,462,0.0998,,390,0.09073,,,,,,,,,
,,,,,461,0.10786,,495,0.0998,,440,0.09375,,,,,,,,,
,,,,,502,0.10786,,538,0.10181,,485,0.09375,,,,,,,,,
,,,,,529,0.1119,,603,0.10484,,537,0.09577,,,,,,,,,
,,,,,570,0.1119,,630,0.10585,,571,0.09778,,,,,,,,,
,,,,,593,0.1119,,689,0.10988,,633,0.10585,,,,,,,,,
,,,,,629,0.1129,,735,0.11089,,672,0.10887,,,,,,,,,
,,,,,661,0.11391,,,,,716,0.1119,,,,,,,,,
,,,,,693,0.11694,,,,,739,0.1119,,,,,,,,,
,,,,,743,0.11895,,,,,778,0.11391,,,,,,,,,
,,,,,795,0.12298,,,,,,,,,,,,,,,
,D0603,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,81,0.00985,,81,0.00985,,81,0.00985,,81,0.00985,,,,,,,,,
,,130,0.02956,,130,0.02956,,137,0.02759,,130,0.01872,,,,,,,,,
,,181,0.04433,,187,0.04039,,180,0.04138,,161,0.02266,,,,,,,,,
,,236,0.04729,,234,0.05025,,233,0.05419,,214,0.0335,,,,,,,,,
,,285,0.06502,,279,0.0532,,291,0.05813,,257,0.04729,,,,,,,,,
,,336,0.07882,,333,0.05714,,338,0.08079,,305,0.05222,,,,,,,,,
,,,,,383,0.06108,,365,0.08374,,350,0.06995,,,,,,,,,
,,,,,428,0.07488,,421,0.0867,,410,0.07586,,,,,,,,,
,,,,,455,0.07783,,468,0.09557,,457,0.09852,,,,,,,,,
,,,,,505,0.08374,,527,0.11527,,512,0.10148,,,,,,,,,
,,,,,552,0.1064,,582,0.11823,,539,0.10443,,,,,,,,,
,,,,,586,0.12808,,,,,577,0.10739,,,,,,,,,
,,,,,625,0.13596,,,,,616,0.11724,,,,,,,,,
,,,,,675,0.14483,,,,,684,0.12414,,,,,,,,,
,,,,,731,0.15961,,,,,732,0.12808,,,,,,,,,
,,,,,779,0.16158,,,,,766,0.14877,,,,,,,,,
,,,,,830,0.16847,,,,,819,0.15369,,,,,,,,,
,,,,,,,,,,,879,0.15567,,,,,,,,,
,D0605,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,92,0.02632,,92,0.02632,,92,0.02632,,92,0.02632,,,,,,,,,
,,123,0.03606,,123,0.03606,,145,0.04776,,123,0.03606,,,,,,,,,
,,170,0.04678,,170,0.04678,,179,0.05361,,185,0.04386,,,,,,,,,
,,198,0.05263,,198,0.06043,,216,0.05848,,232,0.05458,,,,,,,,,
,,236,0.0614,,215,0.06433,,233,0.06628,,285,0.07407,,,,,,,,,
,,265,0.07018,,256,0.07797,,272,0.06725,,315,0.07505,,,,,,,,,
,,303,0.07212,,289,0.08772,,320,0.07407,,332,0.08285,,,,,,,,,
,,342,0.07602,,325,0.09552,,348,0.0809,,360,0.08967,,,,,,,,,
,,373,0.077,,378,0.10916,,372,0.08967,,401,0.09259,,,,,,,,,
,,433,0.09064,,406,0.11598,,418,0.09844,,449,0.09844,,,,,,,,,
,,457,0.09064,,436,0.11696,,458,0.10624,,490,0.11404,,,,,,,,,
,,,,,477,0.11696,,495,0.11598,,523,0.11793,,,,,,,,,
,,,,,510,0.12183,,,,,548,0.12183,,,,,,,,,
,,,,,570,0.13158,,,,,,,,,,,,,,,
,,,,,603,0.13158,,,,,,,,,,,,,,,
,,,,,631,0.13255,,,,,,,,,,,,,,,
,D0608,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,91,0.01313,,91,0.01313,,91,0.01313,,91,0.01313,,,,,,,,,
,,135,0.02929,,129,0.0202,,116,0.01515,,121,0.01616,,,,,,,,,
,,174,0.0303,,170,0.03535,,144,0.02222,,162,0.0202,,,,,,,,,
,,232,0.03434,,204,0.04949,,192,0.02222,,200,0.02525,,,,,,,,,
,,281,0.0404,,250,0.05556,,245,0.02727,,241,0.0404,,,,,,,,,
,,320,0.04141,,283,0.05859,,291,0.02828,,275,0.05455,,,,,,,,,
,,366,0.04848,,331,0.0596,,328,0.0303,,335,0.07273,,,,,,,,,
,,399,0.05657,,388,0.06667,,387,0.03737,,376,0.07374,,,,,,,,,
,,454,0.06364,,436,0.07172,,428,0.05253,,424,0.07879,,,,,,,,,
,,505,0.07273,,496,0.08687,,462,0.06566,,474,0.08485,,,,,,,,,
,,,,,536,0.09192,,525,0.07475,,510,0.08889,,,,,,,,,
,,,,,577,0.09697,,553,0.08182,,558,0.09091,,,,,,,,,
,,,,,631,0.10303,,586,0.08485,,602,0.10101,,,,,,,,,
,,,,,660,0.11212,,617,0.0899,,653,0.10303,,,,,,,,,
,,,,,685,0.11515,,656,0.09596,,695,0.10505,,,,,,,,,
,,,,,715,0.11919,,,,,720,0.10606,,,,,,,,,
,,,,,749,0.12424,,,,,748,0.11515,,,,,,,,,
,D0614,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,89,0.03596,,89,0.03596,,89,0.03596,,89,0.03596,,,,,,,,,
,,140,0.05794,,124,0.04995,,123,0.04595,,118,0.04695,,,,,,,,,
,,203,0.06693,,163,0.08392,,171,0.05594,,173,0.06194,,,,,,,,,
,,228,0.07093,,198,0.08691,,217,0.05794,,219,0.07692,,,,,,,,,
,,277,0.08791,,258,0.0989,,253,0.08392,,260,0.08492,,,,,,,,,
,,324,0.0989,,280,0.10589,,303,0.08891,,295,0.09291,,,,,,,,,
,,357,0.1029,,307,0.11089,,332,0.0969,,330,0.1029,,,,,,,,,
,,409,0.12188,,348,0.12288,,384,0.1049,,369,0.12088,,,,,,,,,
,,,,,387,0.13986,,411,0.11089,,413,0.12787,,,,,,,,,
,,,,,418,0.14286,,455,0.12188,,435,0.13487,,,,,,,,,
,,,,,473,0.15684,,508,0.14286,,462,0.14186,,,,,,,,,
,,,,,502,0.16484,,571,0.16583,,494,0.14885,,,,,,,,,
,,,,,534,0.17183,,610,0.16583,,526,0.15085,,,,,,,,,
,,,,,571,0.17183,,649,0.17483,,585,0.15185,,,,,,,,,
,,,,,606,0.17682,,690,0.17582,,620,0.15584,,,,,,,,,
,,,,,641,0.18182,,748,0.17982,,,,,,,,,,,,
,,,,,,,,797,0.17982,,,,,,,,,,,,
,D0615,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,79,0.01804,,79,0.01804,,79,0.01804,,79,0.01804,,,,,,,,,
,,108,0.02505,,108,0.02605,,127,0.02204,,108,0.02605,,,,,,,,,
,,158,0.04309,,166,0.0491,,165,0.02906,,166,0.0491,,,,,,,,,
,,214,0.0481,,208,0.06313,,197,0.03106,,217,0.07114,,,,,,,,,
,,251,0.0521,,244,0.06613,,255,0.05311,,253,0.07415,,,,,,,,,
,,293,0.05411,,280,0.06613,,307,0.05711,,289,0.07415,,,,,,,,,
,,317,0.06112,,318,0.08317,,345,0.06413,,334,0.07515,,,,,,,,,
,,356,0.06112,,364,0.08617,,366,0.06713,,368,0.07715,,,,,,,,,
,,392,0.06914,,393,0.08617,,410,0.08617,,397,0.08216,,,,,,,,,
,,431,0.07515,,444,0.09018,,447,0.09118,,435,0.09619,,,,,,,,,
,,,,,465,0.09419,,492,0.0982,,475,0.1022,,,,,,,,,
,,,,,518,0.10621,,524,0.10721,,529,0.10621,,,,,,,,,
,,,,,552,0.10721,,547,0.10922,,559,0.10721,,,,,,,,,
,,,,,592,0.11222,,576,0.11523,,614,0.11323,,,,,,,,,
,,,,,,,,609,0.12024,,648,0.11523,,,,,,,,,
,,,,,,,,660,0.12325,,691,0.11723,,,,,,,,,
,,,,,,,,698,0.12525,,737,0.11723,,,,,,,,,
,,,,,,,,754,0.12725,,770,0.12124,,,,,,,,,
,,,,,,,,,,,818,0.12325,,,,,,,,,
,,,,,,,,,,,845,0.12725,,,,,,,,,
,D0616,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,89,0.02353,,89,0.02353,,89,0.02353,,89,0.02353,,,,,,,,,
,,136,0.04314,,115,0.03333,,129,0.03235,,112,0.03725,,,,,,,,,
,,188,0.05784,,167,0.04804,,155,0.04216,,148,0.04314,,,,,,,,,
,,221,0.06373,,198,0.05686,,191,0.06078,,184,0.06176,,,,,,,,,
,,284,0.07157,,247,0.07255,,241,0.08137,,233,0.07059,,,,,,,,,
,,333,0.07647,,290,0.07451,,285,0.08529,,266,0.07059,,,,,,,,,
,,356,0.08039,,340,0.08137,,344,0.09902,,321,0.08333,,,,,,,,,
,,407,0.1,,376,0.09902,,375,0.10784,,354,0.08627,,,,,,,,,
,,454,0.11569,,431,0.11078,,429,0.11569,,407,0.1,,,,,,,,,
,,,,,479,0.12647,,462,0.12647,,450,0.10196,,,,,,,,,
,,,,,513,0.13039,,517,0.13039,,506,0.10588,,,,,,,,,
,,,,,556,0.1402,,565,0.13137,,558,0.11176,,,,,,,,,
,,,,,,,,600,0.13627,,602,0.11569,,,,,,,,,
,,,,,,,,,,,647,0.12059,,,,,,,,,
,,,,,,,,,,,707,0.12549,,,,,,,,,
,D0617,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,79,0.02277,,79,0.02277,,79,0.02277,,79,0.02277,,,,,,,,,
,,113,0.03267,,117,0.0495,,126,0.0495,,137,0.0396,,,,,,,,,
,,173,0.04752,,150,0.06238,,146,0.05644,,175,0.06634,,,,,,,,,
,,231,0.06436,,190,0.07129,,185,0.05842,,203,0.07525,,,,,,,,,
,,254,0.07327,,240,0.10198,,226,0.0703,,250,0.1099,,,,,,,,,
,,292,0.09109,,298,0.11584,,287,0.09109,,273,0.11584,,,,,,,,,
,,345,0.11089,,318,0.11782,,334,0.09208,,314,0.12376,,,,,,,,,
,,404,0.12178,,367,0.13267,,366,0.09307,,367,0.13069,,,,,,,,,
,,453,0.12871,,420,0.13861,,401,0.10891,,396,0.13663,,,,,,,,,
,,490,0.13168,,472,0.15248,,437,0.1198,,454,0.15248,,,,,,,,,
,,,,,495,0.15743,,472,0.13564,,501,0.15743,,,,,,,,,
,,,,,533,0.1604,,498,0.14158,,545,0.1703,,,,,,,,,
,,,,,577,0.16436,,540,0.15644,,595,0.17723,,,,,,,,,
,,,,,,,,579,0.1703,,645,0.19208,,,,,,,,,
,,,,,,,,634,0.18713,,,,,,,,,,,,
,D0620,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,97,0.02703,,97,0.02703,,97,0.02703,,97,0.02703,,,,,,,,,
,,122,0.03103,,122,0.03103,,151,0.03704,,139,0.03103,,,,,,,,,
,,179,0.04304,,176,0.04104,,184,0.04304,,169,0.03103,,,,,,,,,
,,231,0.04905,,233,0.05105,,230,0.04304,,212,0.04104,,,,,,,,,
,,261,0.05305,,281,0.05706,,271,0.04705,,262,0.05606,,,,,,,,,
,,310,0.06306,,315,0.05906,,318,0.06607,,287,0.06006,,,,,,,,,
,,368,0.08008,,359,0.06206,,372,0.07007,,316,0.06406,,,,,,,,,
,,412,0.08809,,388,0.07007,,420,0.07508,,370,0.07207,,,,,,,,,
,,452,0.08909,,422,0.07407,,475,0.08108,,406,0.07407,,,,,,,,,
,,484,0.09009,,473,0.08008,,518,0.08809,,448,0.08008,,,,,,,,,
,,,,,522,0.08609,,579,0.0951,,477,0.08008,,,,,,,,,
,,,,,552,0.08909,,604,0.0991,,513,0.08609,,,,,,,,,
,,,,,607,0.09409,,633,0.1011,,568,0.09009,,,,,,,,,
,,,,,665,0.0991,,671,0.1011,,604,0.09409,,,,,,,,,
,,,,,708,0.10611,,718,0.1011,,657,0.1001,,,,,,,,,
,,,,,744,0.11011,,767,0.10911,,718,0.1031,,,,,,,,,
,,,,,,,,805,0.11311,,777,0.10911,,,,,,,,,
,,,,,,,,857,0.11311,,805,0.11311,,,,,,,,,
,D0624,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,78,0.0422,,78,0.0422,,78,0.0422,,78,0.0422,,,,,,,,,
,,125,0.06084,,100,0.05005,,133,0.07066,,134,0.06084,,,,,,,,,
,,179,0.08734,,147,0.06575,,189,0.08342,,166,0.06673,,,,,,,,,
,,225,0.10108,,189,0.07066,,220,0.09912,,188,0.07066,,,,,,,,,
,,258,0.11286,,225,0.07851,,262,0.10108,,221,0.08243,,,,,,,,,
,,288,0.11384,,274,0.08734,,284,0.105,,272,0.09127,,,,,,,,,
,,347,0.13052,,327,0.10893,,339,0.13935,,320,0.1001,,,,,,,,,
,,382,0.1472,,377,0.11874,,401,0.15211,,369,0.10893,,,,,,,,,
,,426,0.16192,,423,0.12758,,435,0.15309,,403,0.11286,,,,,,,,,
,,,,,457,0.12954,,494,0.15898,,449,0.11973,,,,,,,,,
,,,,,501,0.14524,,543,0.1629,,495,0.12365,,,,,,,,,
,,,,,543,0.1472,,,,,529,0.13445,,,,,,,,,
,,,,,591,0.16487,,,,,575,0.15505,,,,,,,,,
,,,,,,,,,,,622,0.16487,,,,,,,,,
,,,,,,,,,,,657,0.1737,,,,,,,,,
,,,,,,,,,,,720,0.18351,,,,,,,,,
,,,,,,,,,,,767,0.18842,,,,,,,,,
,,,,,,,,,,,799,0.19038,,,,,,,,,
,,,,,,,,,,,851,0.19333,,,,,,,,,
,D0627,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,,,,,,,,,,,
,,86,0.01304,,86,0.01304,,86,0.01304,,,,,,,,,,,,
,,109,0.01505,,122,0.01605,,127,0.02207,,,,,,,,,,,,
,,136,0.01906,,168,0.04514,,170,0.02508,,,,,,,,,,,,
,,161,0.02407,,205,0.06118,,222,0.03912,,,,,,,,,,,,
,,204,0.04614,,238,0.07021,,245,0.04112,,,,,,,,,,,,
,,240,0.05316,,279,0.07623,,291,0.04313,,,,,,,,,,,,
,,296,0.06219,,328,0.08325,,343,0.05316,,,,,,,,,,,,
,,350,0.07422,,397,0.10331,,370,0.05817,,,,,,,,,,,,
,,385,0.08124,,433,0.10732,,405,0.0652,,,,,,,,,,,,
,,439,0.08626,,480,0.11635,,459,0.06921,,,,,,,,,,,,
,,480,0.08927,,544,0.12136,,484,0.07422,,,,,,,,,,,,
,,532,0.09428,,596,0.13039,,526,0.07523,,,,,,,,,,,,
,,582,0.10632,,631,0.1324,,,,,,,,,,,,,,,
,,,,,665,0.13541,,,,,,,,,,,,,,,
,,,,,703,0.14544,,,,,,,,,,,,,,,
,,,,,738,0.15045,,,,,,,,,,,,,,,
,,,,,787,0.15747,,,,,,,,,,,,,,,
,,,,,812,0.15747,,,,,,,,,,,,,,,
,,,,,847,0.16048,,,,,,,,,,,,,,,
,,,,,887,0.16148,,,,,,,,,,,,,,,
,,,,,942,0.16851,,,,,,,,,,,,,,,
,D0628,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,,,,,,,,,,,
,,77,0.03181,,77,0.03181,,77,0.03181,,,,,,,,,,,,
,,110,0.03777,,110,0.03777,,110,0.03777,,,,,,,,,,,,
,,153,0.04374,,160,0.04374,,154,0.05865,,,,,,,,,,,,
,,189,0.05169,,201,0.0507,,192,0.06262,,,,,,,,,,,,
,,241,0.05765,,258,0.06362,,237,0.06859,,,,,,,,,,,,
,,284,0.07356,,300,0.07654,,280,0.07256,,,,,,,,,,,,
,,337,0.07654,,352,0.08151,,313,0.0825,,,,,,,,,,,,
,,387,0.08648,,412,0.08847,,364,0.10139,,,,,,,,,,,,
,,436,0.09145,,445,0.09642,,412,0.10636,,,,,,,,,,,,
,,459,0.09145,,469,0.1004,,436,0.10835,,,,,,,,,,,,
,,505,0.1004,,508,0.10239,,488,0.11431,,,,,,,,,,,,
,,555,0.10736,,562,0.11034,,521,0.11928,,,,,,,,,,,,
,,594,0.11431,,623,0.12028,,551,0.12823,,,,,,,,,,,,
,,618,0.1163,,663,0.12028,,591,0.1332,,,,,,,,,,,,
,D0629,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,,,,,,,,,,,
,,82,0.0098,,82,0.0098,,82,0.0098,,,,,,,,,,,,
,,122,0.03529,,102,0.01569,,127,0.01471,,,,,,,,,,,,
,,152,0.03529,,157,0.02745,,174,0.01765,,,,,,,,,,,,
,,176,0.03922,,194,0.03039,,221,0.01961,,,,,,,,,,,,
,,203,0.04412,,226,0.03824,,248,0.02451,,,,,,,,,,,,
,,225,0.04902,,281,0.0598,,273,0.02549,,,,,,,,,,,,
,,245,0.05294,,330,0.07157,,292,0.02941,,,,,,,,,,,,
,,276,0.05392,,384,0.08039,,321,0.0549,,,,,,,,,,,,
,,301,0.05784,,421,0.08235,,368,0.06275,,,,,,,,,,,,
,,329,0.06373,,452,0.08431,,397,0.06765,,,,,,,,,,,,
,,368,0.06373,,480,0.08529,,431,0.06765,,,,,,,,,,,,
,,,,,527,0.0902,,,,,,,,,,,,,,,
,,,,,581,0.09314,,,,,,,,,,,,,,,
,D0630,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,RealSessions_AVBRJBJONL47I_x,RealSessions_AVBRJBJONL47I_y,,,,,,,,,
,,88,0.04039,,88,0.04039,,88,0.04039,,88,0.04039,,,,,,,,,
,,134,0.05025,,135,0.04729,,138,0.05123,,146,0.0601,,,,,,,,,
,,179,0.06404,,179,0.0532,,182,0.06897,,205,0.06305,,,,,,,,,
,,248,0.07094,,228,0.05714,,230,0.07389,,247,0.06798,,,,,,,,,
,,291,0.07488,,274,0.06305,,280,0.07783,,291,0.08473,,,,,,,,,
,,327,0.08276,,342,0.07488,,326,0.07783,,340,0.09064,,,,,,,,,
,,370,0.0936,,386,0.09064,,375,0.07882,,388,0.09458,,,,,,,,,
,,420,0.10246,,432,0.09754,,421,0.08571,,414,0.09458,,,,,,,,,
,,470,0.10246,,478,0.10443,,482,0.09852,,456,0.09951,,,,,,,,,
,,524,0.10542,,523,0.10936,,524,0.10345,,502,0.1064,,,,,,,,,
,,,,,569,0.11527,,,,,551,0.10837,,,,,,,,,
,,,,,617,0.11823,,,,,587,0.10837,,,,,,,,,
,,,,,664,0.11921,,,,,,,,,,,,,,,
,D0631,,,,,,,,,,,,,,,,,,,,
