eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0643,42,"Increased precipitation from El Nino brings upsurges in diseases.",Y,AJQGWGESKQT4Y,D0643.M.250.G.C,0
D0643,43,"El Nino may lessen global warming by temporarily stemming the release of carbon dioxide from the Pacific.",Y,AJQGWGESKQT4Y,D0643.M.250.G.C,0
D0643,44,"Private forecasting companies who sell predictions to businesses are pushing forecasting frontiers.",Y,AJQGWGESKQT4Y,D0643.M.250.G.C,0
D0643,45,"El Nino usually occurs around December every 3-6 years.",Y,A3GWRDHAURRNK6,D0643.M.250.G.C,0
D0643,46,"Global warming has been linked to El Nino.",Y,A3GWRDHAURRNK6,D0643.M.250.G.C,0
D0643,47,"Sunspot activity has been linked to El Nino.",Y,A3GWRDHAURRNK6,D0643.M.250.G.C,0
D0643,48,"El Nino causes reversals of normal weather patterns worldwide.",Y,A3GWRDHAURRNK6,D0643.M.250.G.C,1
D0643,49,"El Nino typically lasts a year.",Y,A3GWRDHAURRNK6,D0643.M.250.G.C,1
D0643,50,"La Nina reverses El Nino's effects.",Y,A3GWRDHAURRNK6,D0643.M.250.G.C,1
D0643,51,"Predicting El Nino and its behavior is aided by computer modeling.",Y,A3GWRDHAURRNK6,D0643.M.250.G.C,1
D0643,52,"El Nino warming changes the winds and atmospheric pressure, shifting weather patterns and reducing carbon dioxide release.",Y,A2IU5TX5S0FA1C,D0643.M.250.G.D,0
D0643,53,"Increased water borne illnesses in Africa and decreased milk production in California have also been attributed to El Ninos.",Y,A2IU5TX5S0FA1C,D0643.M.250.G.D,0
D0643,54,"La Nina is the opposite condition from El Nino.",Y,A2IU5TX5S0FA1C,D0643.M.250.G.D,0
D0643,55,"El Nino is a periodic weather phenomenon caused by abnormal warming of the water in the eastern Pacific.",Y,AJQGWGESKQT4Y,D0643.M.250.G.D,1
D0643,56,"This warming changes the winds and atmospheric pressure.",Y,AJQGWGESKQT4Y,D0643.M.250.G.D,1
D0643,57,"El Nino can cause storms in California, tornadoes in Florida, a mild winter in the northern states.",Y,AJQGWGESKQT4Y,D0643.M.250.G.D,0
D0643,58,"El Nino can cause storms and flooding in South America and Africa.",Y,AJQGWGESKQT4Y,D0643.M.250.G.D,1
D0643,59,"Scientists in the United States, Australia, Israel, and Germany are using sophisticated computer simulations.",Y,AJQGWGESKQT4Y,D0643.M.250.G.D,1
D0643,60,"Some Chinese are seeking links between El Nino and sunspot cycles.",Y,AJQGWGESKQT4Y,D0643.M.250.G.D,0
D0643,61,"Scientists around the world are trying to understand, track, and predict these phenomena.",Y,AJQGWGESKQT4Y,D0643.M.250.G.D,0
D0643,62,"La Nina is the phenomenon of rapidly cooling equatorial waters in the central Pacific.",Y,ANCCKNF1DKRZO,D0643.M.250.G.G,0
D0643,63,"La Nina works in reverse of El Nino.",Y,ANCCKNF1DKRZO,D0643.M.250.G.G,1
D0643,64,"La Nina causes cooler conditions in central North America and dry warm conditions in the southern states.",Y,ANCCKNF1DKRZO,D0643.M.250.G.G,0
D0643,65,"El Nino may also help cut global warming.",Y,ANCCKNF1DKRZO,D0643.M.250.G.G,0
D0643,66,"El Nino is a disruptive weather phenomenon.",Y,AJQGWGESKQT4Y,D0643.M.250.G.G,1
D0643,67,"El Nino usually occurs every three to four years on the average.",Y,AJQGWGESKQT4Y,D0643.M.250.G.G,1
